1.994846001562715410e+00	1.474202911620593692e+00
2.397452136324673688e+00	1.152671649113372832e+00
1.773642203589469446e+00	1.488001420927331342e+00
1.715631509564174095e+00	7.731405854240243070e-01
1.945594330771485581e+00	-6.428621892209134270e-01
3.379770133336263416e-01	-5.306051225621309653e-02
9.747092729873281236e-01	-4.918940814298208841e-02
5.937692514744107308e-01	4.817260316923346886e-01
1.573058504798082291e+00	1.930149917925686909e+00
1.811937980193483844e+00	5.129082951595742568e-01
8.349931261199955435e-01	1.070744172827919893e+00
-5.398036704437711997e-01	8.763497541806001268e-01
7.134139880750448581e-01	-5.923720199372134454e-01
5.109511186534003713e-01	1.944518253381915529e-01
5.868150730816719118e-01	4.989963613908100781e-02
-6.581610074317588710e-01	5.459109342029422329e-01
-2.594408900757897984e-01	1.711998423514688783e+00
2.583038464348406255e-02	5.066942051163717542e-01
6.310227884805715837e-01	-1.469044142279360143e-01
-5.646642553401750586e-01	9.004004107622228803e-01
-2.654225864603002583e-01	8.913666257266853465e-01
7.833074472453091519e-02	-1.659297486120064613e-01
-3.893357494993922030e-01	-7.889615621012036062e-03
1.312137957428985979e-01	2.845629880230005626e-01
3.084713094654383259e-01	-6.002176851121038270e-01
-3.548170052344161718e-01	6.072900171392104918e-01
8.633354258442208495e-01	-1.434840167966066060e+00
3.582199345534264889e-01	2.986869300132551364e-01
-8.061853885558842303e-02	3.452148528439643038e-01
-5.180326898185969586e-01	-1.873359949775066369e-01
-5.845351883198848242e-01	1.433518477850170614e+00
-8.862292412244993089e-01	8.187477606912501038e-01
1.346474100611465552e+00	1.141061224702368815e+00
8.943687383422124770e-02	1.682691747823613859e+00
9.739108118310312312e-01	8.081841785231121955e-01
-1.233462002251335260e-01	2.357241579569757661e+00
-1.722810392177677175e-01	1.204093858276242157e+00
-2.898248210623935450e-02	4.462176438460618844e-01
-5.972889879581357864e-01	6.896544239697838252e-01
4.451094743054815894e-01	-2.696174952292229587e-01
-1.410796675228651043e-02	9.960737419253180569e-01
6.044091168519529766e-01	2.771566628254701348e-01
-4.493604668433808236e-01	1.058215194912536017e+00
2.037626534717693616e-01	-4.161046183676876398e-01
8.927084629559847162e-01	-1.387196661961033195e-01
-8.659001584056262857e-01	8.809274129047316437e-01
-2.519852771115567713e-01	5.681803469184939503e-01
4.643796902139852301e-01	-1.863224262072904036e+00
-4.134839006873826106e-01	-3.116290599408637618e-01
-9.590918659532940427e-02	-4.947721014292069674e-01
-4.295618789680043514e-01	4.372082273735370950e-01
3.673473308247562213e-02	-1.039299565438321693e+00
-2.741695809310609189e-01	7.090036524459855105e-01
-1.882075113767882613e-01	-1.054473595489143212e-01
6.941088825351013902e-01	-2.021247432686855694e-01
5.171689315216707050e-05	-7.890558153695306220e-01
-5.745651315701971740e-01	9.822856331382040507e-01
3.227508531777121825e-01	-9.009378419925372361e-01
-7.280130489890220824e-01	1.403931600719172224e+00
5.965575643240353387e-02	-3.405280250465096969e-01
1.974425223650457806e-01	-1.246877471842028351e+00
-2.034674210785639703e-01	-4.811517493404998680e-03
-2.899031070949342204e-01	4.307318597369647062e-01
3.567318668878378674e-01	-4.703153262615918928e-01
4.629023159153538014e-01	5.508524894872560695e-01
-1.033747099849998019e+00	-1.213902747810310934e-01
-2.246500620666930237e-02	7.378197750420742995e-01
-6.302076814813137307e-02	5.180255455643963947e-01
1.550180206996629728e-01	-1.012669222519459566e+00
-4.630239770910833386e-01	1.555288901859413486e-01
4.695586003511530437e-01	-5.222933416712799426e-01
-3.533858296933289900e-02	-8.193401039395643570e-01
-3.829163977581412359e-01	1.001223095366445826e+00
-6.717578655947862298e-01	1.203167181858835866e+00
-5.641939274964660189e-01	1.111448904580257108e-01
2.411465765043779852e-02	-1.763712383944250894e-01
-1.272091212283474881e+00	1.748166943955939134e-01
-5.665374411921160203e-01	4.834504681459627085e-01
-4.546534160306023309e-01	-7.527216609821846260e-01
5.693554774945264185e-01	6.139613181278422149e-02
1.379788480639154713e-01	-1.103177738759565374e+00
1.232203467895616467e-01	-3.935594962143540987e-01
-2.634220494520312372e-01	5.435828717800892385e-01
-1.024479386591297780e+00	3.287681798618435347e-01
-9.701661524885694943e-02	-7.614426362683375249e-01
1.377426489709957791e-01	-6.487658440090078305e-01
-5.139871975501382195e-01	-2.533919652600039041e-01
-8.812475335328784354e-02	-1.012269548309357114e+00
-6.269714497945777509e-02	-7.333640528789763247e-01
3.438000095529072375e-01	-1.003710829723731823e+00
-1.238278287795597343e+00	9.439536817738177765e-01
-4.599318780770201842e-01	-1.142945750199224175e+00
8.973874551186034054e-02	2.869505973059515713e-01
-8.038493656113322450e-01	7.002988871454901565e-01
-1.194419681164905767e-01	-8.222347031241523663e-01
1.560737078500934183e-01	-9.552086395447081379e-01
2.254452045091180357e-01	-1.055524748431438731e+00
-4.138789534865794373e-01	7.971619640844418431e-03
1.301514295130666299e-01	-1.174234295532920358e+00
-8.013998222169477215e-01	4.243909581305139733e-01
-1.367478806812561620e+00	1.660608090327555297e+00
-5.185575445507155656e-01	1.046122071024825795e+00
-6.427108057439943067e-01	5.180218934276961118e-01
2.178855640552011808e-01	-4.498268618350435011e-01
-7.416446110875517528e-01	4.989404107330776550e-01
-4.401017645070485207e-01	-6.062077692950800234e-01
-2.004528894386359283e-02	9.685020378154931553e-01
8.067569676034027637e-01	-3.761326329966115933e-01
-5.489834315934173370e-01	1.060748306147025088e+00
5.820018475819269121e-02	-8.582309483977881293e-01
-9.134965551991431898e-01	5.107699307800839250e-01
-7.569727067921102615e-01	7.098169200298330983e-01
4.346731517299186609e-01	-9.655143269762369584e-01
2.336693094148207250e-01	2.538222253330573164e-01
4.974880019429170908e-01	8.329830811728847206e-02
-6.433262241905826073e-01	4.039457784754783010e-01
-1.557788756544151443e-01	1.972572542081075242e-01
-2.304819446557086204e-01	-2.063175016257745575e-03
4.101348949918630638e-01	-5.387010684844648623e-01
9.629249431726927266e-02	-8.735190508090124872e-01
-1.991205632233536138e-01	1.760385425773957346e-01
-1.662006296183092258e-01	-5.644249686492986973e-01
-4.161165307707588856e-01	1.920902659898688358e-01
-1.699460883421109181e-01	3.280119246696195923e-01
-6.568144830699860215e-01	3.081483815623620170e-01
-1.230077967984990889e-01	-3.528246838395500129e-01
-6.482099049164993243e-01	-7.239876017254925911e-03
-1.498834020328914662e-01	-3.910504647934522349e-01
-2.981282443351218059e-01	1.354268427872155511e+00
-3.654967319720234253e-01	-1.022716792437476041e+00
-1.377601666971007832e+00	8.075946409476406629e-01
-6.012291304242339818e-02	7.671484126191425723e-01
3.239038008838077687e-01	-5.660216252210329424e-01
2.561086557705024025e-01	-1.181532539790621783e+00
-7.053089720846794641e-01	1.530937014038832089e+00
5.084573468735764656e-01	-8.569476496489258910e-01
-7.300726682027010028e-01	2.350632889366029321e+00
1.203150197459147641e+00	-5.015688257821501184e-01
4.356910127652750819e-02	2.085662312800634355e-01
2.471937994570232444e-01	3.598510765699366454e-01
8.805962658751287364e-01	2.870458483988951870e-01
-1.224535281621401905e+00	1.058390340793601725e+00
-5.823411658027771720e-01	-1.098064836958846602e+00
8.317322429814825169e-01	-4.081229191245976384e-01
3.501040532136322492e-01	2.856370887334519493e-01
-1.088262830843446993e+00	2.797012981881617844e+00
-8.681636225658831973e-01	4.876275099082565956e-01
-1.642974725917468959e+00	2.685347239933670416e+00
5.344009157870636129e-01	-2.269116405040526863e-01
-2.334215863079329156e-01	-9.914282158268853395e-01
1.096254103898654242e-02	-1.297947361442034486e-01
-4.403973272496816138e-01	-9.519922068272779203e-02
-1.359928145828555479e+00	1.302280815896641464e+00
-8.763089434885085183e-01	-5.828706113197739125e-01
1.116727297457798668e-01	1.791760524165525448e-01
-3.114862098143083569e-01	-1.167399644827783467e+00
-3.550039399894472925e-01	4.999198078293954906e-01
-2.922809154868888926e-01	5.652001530076697922e-01
-5.450240829738060011e-01	5.205900127115681286e-01
3.921244615565479541e-01	-3.636423808763517007e-01
-4.210614497295270264e-01	3.148521527796834807e-01
3.232914322874916313e-01	-9.279462780535303601e-01
6.092207701059652036e-01	-5.482301382278959023e-02
-3.802131911582335433e-01	1.421116838443908126e+00
3.347829759023319696e-01	-4.197429285505524521e-02
4.026362187066712672e-01	-9.276137633551747586e-01
1.590211325076386073e-01	2.836943154238662501e-01
-9.485051298378858187e-01	8.720822412354776176e-01
-5.658115224433521995e-01	1.262413072025387439e+00
-3.330812642185233541e-01	6.200231908101325740e-01
2.120494161562065383e-01	4.226141904141697547e-02
3.086170195428565854e-01	-8.048990102961266491e-01
-1.500829465392208573e-01	-1.907316550090107921e-01
3.396487033232548081e-02	3.225918158829381710e-01
-5.888284635904091902e-01	-3.602285987588220162e-01
-9.416207506075944256e-01	1.434400716872303638e+00
-1.665990968891298274e-01	4.136515808706247022e-01
8.249578733090747740e-01	-1.867990419333879659e+00
1.231686715017956124e-01	6.274887397915994702e-01
2.303964705961731307e-01	-1.097963346463148304e-01
-6.401450711638295710e-01	6.045035043584113810e-01
-3.534296190272345761e-01	-1.847901718769579538e-01
-7.123363692563243754e-01	4.186593100422640323e-01
-6.237697913254132143e-01	2.009831415041783975e-01
2.400048901169942461e-01	1.335687524222651801e+00
-4.253167482489960682e-01	6.938209394486143378e-01
-4.004039701404559226e-01	9.147300098277741931e-01
-7.601867948836500410e-01	1.937064425344682927e+00
4.298726547723559221e-01	-1.367723443660130878e+00
-1.083802249172220733e-01	-5.200223958327625517e-01
-6.240958589507441534e-01	1.544231916400063964e-01
-7.556225972796446477e-01	9.346880173814845483e-01
-1.509904144377378188e+00	2.758166351218331869e-01
-3.054021597325092818e-01	1.371828829996726284e-01
-5.812542832341849319e-01	2.652208037059530232e-01
2.686832340772741246e-01	-9.930661641626646885e-01
5.403993150816670532e-01	-1.292204896579038698e+00
-4.550402849906977076e-01	-1.215791913603254892e+00
-1.632708465541631848e-01	-2.121472176810106358e-01
3.782480179047120750e-01	1.247891806557382549e-01
-6.652704820288152243e-01	-2.539959101735164704e-01
-1.142726554976435160e+00	1.506213579423042181e-01
